annotation_id,recommendationid,appid,review_text_clean,voted_up,label,positive_topics,negative_topics,is_valid,invalid_reason,annotation_note,annotation_status,word_count,char_count,votes_up,weighted_vote_score,api_model,api_error,human_verified
280,54017666,637040,This game has been a mess since I've owned it. Tried playing again recently on Oculus and it refuses to work. If it hasn't been fixed by now.. then it's of no interest to me. Its too bad because there aren't any VR games like this that I can think of. It doesn't matter how much the game is.. or if it was completely free of charge.. if it crashes and doesn't work then what's the point?,False,not_recommended,,"bugs,value",True,,"오큘러스에서 실행이 안 되고 충돌한다고 한 부분은 bugs의 부정 평가로, 가격과 무관하게 쓸모없다고 한 부분은 value의 부정 평가로 판단함.",completed,77,387,2,0.53201967,gpt-5.4-mini,,True
281,201586415,1761900,"The game is WAAAAY to dark. Really strains my eyes. There isn't much to do besides from going from one point of interest to another... no aliens stalking the player, no creepy caves... Combat is what you would expect from a third person shooter BUT there is no dodge mechanic no abilities... just Run and Gun. ( Granted I only played less than 1 h ). I wanted to like it and even buy it for a friend but I guess it's not for me.",False,not_recommended,,"graphics,gameplay,content",True,,"너무 어두운 화면과 눈의 피로를 graphics의 부정으로, 도드라진 회피·능력 없이 단순한 전투를 gameplay의 부정으로, 할 일이 많지 않다는 점을 content의 부정으로 판단함.",completed,85,428,3,0.45833895,gpt-5.4-mini,,True
282,203362195,724740,"Other than the usual letters and symbols, this one has some real interesting achievements. And the game is surprisingly fun.",True,recommended,gameplay,,True,,"게임이 surprisingly fun하다는 점은 gameplay 긍정으로, 구체 요소 없이 전반적 호감 표현인 achievements 언급은 other로 판단함.",completed,20,124,0,0.5,gpt-5.4-mini,,True
283,32004758,416360,"doesn´t realy feel like a game, mostly you klick throu endless conversations on which u have no influence, the only choices you can make are with wich person you spend lunchbreakes or a day off. in investigations you have to klick throu all options untill u have all information and its resolved automatically. i was realy excited, but it feels more like you are watching a movie during which you nonstop have to read subtitles.",False,not_recommended,,"gameplay,ui_ux",True,,"끝없는 대화와 자동 해결되는 조사 구조를 gameplay의 부정으로, 선택 영향이 거의 없는 대화 진행과 불편한 클릭 흐름을 ui_ux의 부정으로, 영화처럼 자막만 계속 읽게 된다는 점을 story의 부정으로 판단함.",completed,75,428,12,0.25068787,gpt-5.4-mini,,True
284,34990278,618840,okay so I will say this. the game is playable. the game's basic stuff all seem very together. howerever the problem is that the items are not marked on the minimap. there was no tortoal or any explanashin of what was going on. the charicter cration was a bit buggy but not to rage quiting piont. you got the basics but forgot some of the details that make those basics work. would not yet recomend but only due to how early it is in it's develpment it is,False,not_recommended,gameplay,"ui_ux,bugs",True,,"기본 플레이가 갖춰져 있어 gameplay를 긍정으로, 미니맵 표시 부족과 안내 부재는 ui_ux로, 캐릭터 생성의 버그는 bugs로, 아직 개발 초기라는 평가는 updates_support의 부정으로 판단함.",completed,88,454,8,0.44016349,gpt-5.4-mini,,True
285,202887815,1867530,"It looks nice I guess, and has a few interesting ideas, but other than that it's pretty bland when it comes to gameplay. The movement system is kinda unresponsive and individual platforming sections are too short to bring that sweet parkour satisfaction. The story and dialogues straight up suck, and there's too much of them. And the game's definitely too expensive for what it has to offer. For me this title, and the fact that it was signed as an exclusive to epic games for the first year, perfectly shows the halfway point in the slow deterioration of the studio. From a passionate Heart Machine that brought the world Hyper Light Drifter, to the greedy dummies who don't even know what their first game got famous for and are now desperately trying to recreate it to no avail.",False,not_recommended,graphics,"gameplay,controls,story,content,value",True,,"보기는 괜찮다고 한 부분은 graphics의 긍정으로, 밋밋한 gameplay와 둔한 controls, 형편없는 story, 과한 내용량(content), 비싼 가격(value), 에픽 독점 계약(monetization)을 부정으로 판단함.",completed,138,782,2,0.46909198,gpt-5.4-mini,,True
286,194484450,839020,"I have no ide why this have a positive review, this not the game, at best it is prolog to a game. I t is hard to say there is a story here when all story is sumurise to your borthere is gone go here end. It is not even well made.",False,not_recommended,,"story,content",True,,"줄거리가 거의 없고 프롤로그 수준이라고 한 점은 story의 부정 평가이며, 본편이 아니라는 표현은 content의 부족으로, 전반적으로 잘 만들어지지 않았다는 평은 other로 판단함.",completed,52,229,0,0.5,gpt-5.4-mini,,True
287,38947895,665960,"long story short - nearly all the reviews are pre-update. I haven't noticed any bug until now and the game itself is something between okay and good. The release with the bugs wasn't lucky, but it now seems as the game would be really bad which simply it isn't.",True,recommended,"bugs,updates_support",,True,,"업데이트 이후 버그를 거의 못 봤다는 점은 bugs의 긍정 평가로, 버그가 있던 출시가 불운했다는 언급은 bugs의 부정 평가로 판단함.",completed,49,261,24,0.57096571,gpt-5.4-mini,,True
288,131184406,2212740,"Great game. Loved the art style. Platforming was tough but doable, Can't wait for the 13th installment. :D",True,recommended,"graphics,difficulty_balance",,True,,"아트 스타일을 graphics의 긍정으로, 플랫폼 구간이 어렵지만 가능하다는 점을 difficulty_balance의 긍정으로 판단함.",completed,18,106,1,0.52380955,gpt-5.4-mini,,True
289,99286818,1637630,"This is not a totally bad platformer. I see the charm that other players mentioned in their review. For this reason, I would not bother request for a refund, as in the 2 hour playthrough I saw most of the game (around 70%). However, it just did not appeal to me to have this automatic jump mechanism. Also, the controls did not feel tight, as it should be the case for a precision platformer. Buy at your own risk. I am sure that there are hundreds of other games out there in the same space that are much better than this one.",False,not_recommended,,"gameplay,controls",True,,"플랫폼 게임의 매력과 환불하지 않겠다는 평가는 other의 긍정으로, 자동 점프와 정밀하지 않은 조작은 gameplay와 controls의 부정으로 판단함.",completed,102,527,0,0.5,gpt-5.4-mini,,True
290,44809985,916580,"really nice sliding puzzle, wonderful pics and very calming and beautyful music, with holding the right mouse button you can see the whole picture and make a pic, but i would suggest a gallery",True,recommended,"gameplay,graphics,audio",,True,,"슬라이딩 퍼즐의 재미를 gameplay로, 예쁜 그림을 graphics로, 차분하고 아름다운 음악을 audio로 판단함.",completed,34,192,4,0.55490482,gpt-5.4-mini,,True
291,200417131,3115350,"Really nice to play a platformer that is short and sweet, with a unique art style, and feels really good to play. Seeing each of the incredible (and often upsetting) bosses feels worth the price of admission alone!",True,recommended,"gameplay,graphics,content,value",,True,,"플랫폼 요소가 재미있고 unique art style을 graphics의 긍정으로, 보스들이 인상적이고 가격값을 한다는 표현을 content와 value의 긍정으로 판단함.",completed,38,214,1,0.52380955,gpt-5.4-mini,,True
292,114397004,1383510,Last updated ~1.5 years ago. Appears abandoned.,False,not_recommended,,updates_support,True,,오랫동안 업데이트가 없고 방치된 것 같다는 표현을 updates_support의 부정 평가로 판단함.,completed,7,47,2,0.52849525,gpt-5.4-mini,,True
293,67390351,33710,"Love this game! However, I accepted a pet order, and have it in it's pen so its taking up a spot, but it isn't in the list of clients. No matter how much I train it, it isn't being picked up. How do I get rid of this glitch?",True,recommended,other,bugs,True,,"게임을 좋아한다는 전체 긍정은 other로, 펫 주문이 목록에 안 잡히고 처리되지 않는 문제는 bugs의 부정 평가로 판단함.",completed,49,224,0,0.5,gpt-5.4-mini,,True
294,32837432,509717,"80's Mix Song Pack II, is not worth it in my opinion for the Bass. Don't know for the Guitar. ""Footloose"" is the definate want from this pack, but you can get just that. ""I Wanna Rock"" was more fun to play than I expected so I would recommend that one also. ""Don't You (Forget About Me)"" was a disppointment. If you only want two of the songs then get them seperate because it's cheaper than the song pack.",False,not_recommended,"gameplay,value","gameplay,value",True,,"곡을 직접 플레이하며 재미를 평가해 gameplay의 긍정·부정이 있고, 개별 곡을 따로 사는 편이 더 싸다고 해서 value의 긍정·부정을 함께 판단함.",completed,79,406,1,0.52586204,gpt-5.4-mini,,True
